Especialidad,Sector,Dia,ceit
2,3,300,3049
2,3,301,2801
2,3,302,3305
2,3,303,2650
2,3,304,2888
2,3,305,3140
2,3,306,2952
2,3,307,2687
2,3,308,2497
2,3,309,2947
2,3,310,2485
2,3,311,3410
2,3,312,2946
2,3,313,2523
2,3,314,3156
2,3,315,2440
2,3,316,3215
2,3,317,2850
2,3,318,2474
2,3,319,2363
2,3,320,3472
2,3,321,2638
2,3,322,3425
2,3,323,2902
2,3,324,2903
2,3,325,2426
2,3,326,3423
2,3,327,3170
2,3,328,2922
2,3,329,2459
2,3,330,2524
2,3,331,2821
2,3,332,2740
2,3,333,2967
2,3,334,2409
2,3,335,2367
2,3,336,2913
2,3,337,2353
2,3,338,2389
2,3,339,2757
2,3,340,2392
2,3,341,2767
2,3,342,2600
2,3,343,2538
2,3,344,2789
2,3,345,2459
2,3,346,2726
2,3,347,2824
2,3,348,3283
2,3,349,3402
2,3,350,2678
2,3,351,2659
2,3,352,2977
2,3,353,2479
2,3,354,2726
2,3,355,2382
2,3,356,2760
2,3,357,2452
2,3,358,2972
2,3,359,3064
2,3,360,3465
2,3,361,2546
2,3,362,2560
2,3,363,3419
2,3,364,3323
2,3,365,3035
2,4,1,1705
2,4,2,1326
2,4,3,1724
2,4,4,1720
2,4,5,1349
2,4,6,1505
2,4,7,1758
2,4,8,1607
2,4,9,1596
2,4,10,1536
2,4,11,1361
2,4,12,1787
2,4,13,1469
2,4,14,1387
2,4,15,1637
2,4,16,1565
2,4,17,1405
2,4,18,1382
2,4,19,1329
2,4,20,1247
2,4,21,1575
2,4,22,1503
2,4,23,1341
2,4,24,1233
2,4,25,1211
2,4,26,1643
2,4,27,1313
2,4,28,1360
2,4,29,1208
2,4,30,1290
2,4,31,1725
2,4,32,1345
2,4,33,1772
2,4,34,1299
2,4,35,1352
2,4,36,1721
2,4,37,1456
2,4,38,1361
2,4,39,1616
2,4,40,1231
2,4,41,1734
2,4,42,1705
2,4,43,1251
2,4,44,1679
2,4,45,1777
2,4,46,1495
2,4,47,1541
2,4,48,1608
2,4,49,1360
2,4,50,1590
2,4,51,1485
2,4,52,1443
2,4,53,1742
2,4,54,1679
2,4,55,1761
2,4,56,1702
2,4,57,1225
2,4,58,1564
2,4,59,1619
2,4,60,1599
2,4,61,1363
2,4,62,1455
2,4,63,1223
2,4,64,1256
2,4,65,1536
2,4,66,1549
2,4,67,1321
2,4,68,1469
2,4,69,1483
2,4,70,1207
2,4,71,1286
2,4,72,1575
2,4,73,1796
2,4,74,1590
2,4,75,1272
2,4,76,1693
2,4,77,1459
2,4,78,1250
2,4,79,1560
2,4,80,1337
2,4,81,1450
2,4,82,1391
2,4,83,1586
2,4,84,1459
2,4,85,1262
2,4,86,1329
2,4,87,1500
2,4,88,1674
2,4,89,1206
2,4,90,1567
2,4,91,1270
2,4,92,1562
2,4,93,1702
2,4,94,1337
2,4,95,1497
2,4,96,1664
2,4,97,1305
2,4,98,1292
2,4,99,1743
2,4,100,1617
2,4,101,1642
2,4,102,1706
2,4,103,1524
2,4,104,1493
2,4,105,1534
2,4,106,1630
2,4,107,1435
2,4,108,1257
2,4,109,1281
2,4,110,1784
2,4,111,1231
2,4,112,1627
2,4,113,1766
2,4,114,1278
2,4,115,1633
2,4,116,1381
2,4,117,1342
2,4,118,1712
2,4,119,1746
2,4,120,1408
2,4,121,1580
2,4,122,1306
2,4,123,1674
2,4,124,1729
2,4,125,1391
2,4,126,1592
2,4,127,1726
2,4,128,1209
2,4,129,1713
2,4,130,1543
2,4,131,1448
2,4,132,1514
2,4,133,1694
2,4,134,1633
2,4,135,1501
2,4,136,1493
2,4,137,1740
2,4,138,1339
2,4,139,1257
2,4,140,1607
2,4,141,1621
2,4,142,1541
2,4,143,1358
2,4,144,1378
2,4,145,1570
2,4,146,1364
2,4,147,1500
2,4,148,1399
2,4,149,1506
2,4,150,1338
2,4,151,1319
2,4,152,1640
2,4,153,1431
2,4,154,1340
2,4,155,1715
2,4,156,1441
2,4,157,1270
2,4,158,1625
2,4,159,1368
2,4,160,1539
2,4,161,1574
2,4,162,1778
2,4,163,1315
2,4,164,1371
2,4,165,1759
2,4,166,1631
2,4,167,1470
2,4,168,1641
2,4,169,1448
2,4,170,1446
2,4,171,1294
2,4,172,1513
2,4,173,1358
2,4,174,1580
2,4,175,1439
2,4,176,1712
2,4,177,1663
2,4,178,1289
2,4,179,1555
2,4,180,1628
2,4,181,1509
2,4,182,1268
2,4,183,1502
2,4,184,1460
2,4,185,1395
2,4,186,1550
2,4,187,1395
2,4,188,1341
2,4,189,1642
2,4,190,1328
2,4,191,1683
2,4,192,1787
2,4,193,1465
2,4,194,1687
2,4,195,1301
2,4,196,1678
2,4,197,1777
2,4,198,1510
2,4,199,1353
2,4,200,1296
2,4,201,1750
2,4,202,1395
2,4,203,1498
2,4,204,1460
2,4,205,1461
2,4,206,1659
2,4,207,1761
2,4,208,1582
2,4,209,1774
2,4,210,1314
2,4,211,1538
2,4,212,1611
2,4,213,1629
2,4,214,1654
2,4,215,1400
2,4,216,1729
2,4,217,1279
2,4,218,1367
2,4,219,1481
2,4,220,1555
2,4,221,1377
2,4,222,1745
2,4,223,1471
2,4,224,1260
2,4,225,1691
2,4,226,1779
2,4,227,1408
2,4,228,1533
2,4,229,1550
2,4,230,1681
2,4,231,1291
2,4,232,1705
2,4,233,1633
2,4,234,1221
2,4,235,1540
2,4,236,1217
2,4,237,1498
2,4,238,1560
2,4,239,1581
2,4,240,1756
2,4,241,1378
2,4,242,1707
2,4,243,1471
2,4,244,1600
2,4,245,1685
2,4,246,1634
2,4,247,1677
2,4,248,1582
2,4,249,1680
2,4,250,1745
2,4,251,1743
2,4,252,1397
2,4,253,1783
2,4,254,1235
2,4,255,1570
2,4,256,1497
2,4,257,1338
2,4,258,1521
2,4,259,1240
2,4,260,1532
2,4,261,1713
2,4,262,1285
2,4,263,1395
2,4,264,1579
2,4,265,1416
2,4,266,1449
2,4,267,1403
2,4,268,1490
2,4,269,1424
2,4,270,1287
2,4,271,1319
2,4,272,1248
2,4,273,1481
2,4,274,1707
2,4,275,1254
2,4,276,1595
2,4,277,1452
2,4,278,1723
2,4,279,1418
2,4,280,1617
2,4,281,1439
2,4,282,1525
2,4,283,1665
2,4,284,1781
2,4,285,1281
2,4,286,1517
2,4,287,1279
2,4,288,1218
2,4,289,1649
2,4,290,1790
2,4,291,1557
2,4,292,1243
2,4,293,1237
2,4,294,1389
2,4,295,1429
2,4,296,1202
2,4,297,1706
2,4,298,1481
2,4,299,1797
2,4,300,1730
2,4,301,1500
2,4,302,1576
2,4,303,1389
2,4,304,1382
2,4,305,1278
2,4,306,1527
2,4,307,1249
2,4,308,1468
2,4,309,1393
2,4,310,1674
2,4,311,1429
2,4,312,1741
2,4,313,1314
2,4,314,1758
2,4,315,1556
2,4,316,1272
2,4,317,1501
2,4,318,1361
2,4,319,1649
2,4,320,1591
2,4,321,1238
2,4,322,1451
2,4,323,1732
2,4,324,1445
2,4,325,1646
2,4,326,1268
2,4,327,1720
2,4,328,1501
2,4,329,1769
2,4,330,1522
2,4,331,1662
2,4,332,1783
2,4,333,1638
2,4,334,1546
2,4,335,1420
2,4,336,1226
2,4,337,1460
2,4,338,1447
2,4,339,1694
2,4,340,1314
2,4,341,1646
2,4,342,1223
2,4,343,1732
2,4,344,1601
2,4,345,1453
2,4,346,1359
2,4,347,1311
2,4,348,1551
2,4,349,1446
2,4,350,1646
2,4,351,1744
2,4,352,1377
2,4,353,1590
2,4,354,1454
2,4,355,1226
2,4,356,1569
2,4,357,1418
2,4,358,1208
2,4,359,1483
2,4,360,1255
2,4,361,1577
2,4,362,1516
2,4,363,1500
2,4,364,1762
2,4,365,1728
2,5,1,2063
2,5,2,1959
2,5,3,1712
2,5,4,1526
2,5,5,1611
2,5,6,1763
2,5,7,1670
2,5,8,1953
2,5,9,1927
2,5,10,1816
2,5,11,2128
2,5,12,2076
2,5,13,2043
2,5,14,1902
2,5,15,1553
2,5,16,1845
2,5,17,1899
2,5,18,1860
2,5,19,1523
2,5,20,2016
2,5,21,1716
2,5,22,1554
2,5,23,1903
2,5,24,2220
2,5,25,1542
2,5,26,1530
2,5,27,1967
2,5,28,1933
2,5,29,1532
2,5,30,1598
2,5,31,2156
2,5,32,1864
2,5,33,1615
2,5,34,1638
2,5,35,1985
2,5,36,1770
2,5,37,1540
2,5,38,2003
2,5,39,1545
2,5,40,1604
2,5,41,1641
2,5,42,1629
2,5,43,2099
2,5,44,1591
2,5,45,1633
2,5,46,1860
2,5,47,1626
2,5,48,2088
2,5,49,1891
2,5,50,2189
2,5,51,1549
2,5,52,2170
2,5,53,1637
2,5,54,2223
2,5,55,1768
2,5,56,1908
2,5,57,1538
2,5,58,2074
2,5,59,1682
2,5,60,2217
2,5,61,2023
2,5,62,1736
2,5,63,1718
2,5,64,1650
2,5,65,2129
2,5,66,1853
2,5,67,1730
2,5,68,2244
2,5,69,2130
2,5,70,1966
2,5,71,2130
2,5,72,1611
2,5,73,2031
2,5,74,1766
2,5,75,2043
2,5,76,2251
2,5,77,2113
2,5,78,1950
2,5,79,2087
2,5,80,1876
2,5,81,1733
2,5,82,1551
2,5,83,2035
2,5,84,1628
2,5,85,1869
2,5,86,2027
2,5,87,2197
2,5,88,1983
2,5,89,1685
2,5,90,1880
2,5,91,2027
2,5,92,1668
2,5,93,2076
2,5,94,2101
2,5,95,1917
2,5,96,2173
2,5,97,1691
2,5,98,1929
2,5,99,2200
2,5,100,2055
2,5,101,2133
2,5,102,1689
2,5,103,1955
2,5,104,1766
2,5,105,2021
2,5,106,1917
2,5,107,1995
2,5,108,1989
2,5,109,2080
2,5,110,2127
2,5,111,1567
2,5,112,2241
2,5,113,1829
2,5,114,1649
2,5,115,2221
2,5,116,2116
2,5,117,1839
2,5,118,1976
2,5,119,1692
2,5,120,1834
2,5,121,1825
2,5,122,2093
2,5,123,1848
2,5,124,2094
2,5,125,2120
2,5,126,1813
2,5,127,1854
2,5,128,1916
2,5,129,1523
2,5,130,1668
2,5,131,2164
2,5,132,2098
2,5,133,1579
2,5,134,2003
2,5,135,1536
2,5,136,1926
2,5,137,1643
2,5,138,2169
2,5,139,1987
2,5,140,1569
2,5,141,2007
2,5,142,2198
2,5,143,2078
2,5,144,1608
2,5,145,2025
2,5,146,1984
2,5,147,2000
2,5,148,2124
2,5,149,1751
2,5,150,1790
2,5,151,1673
2,5,152,1867
2,5,153,1831
2,5,154,1584
2,5,155,1704
2,5,156,1611
2,5,157,1941
2,5,158,1662
2,5,159,1767
2,5,160,2141
2,5,161,1955
2,5,162,1915
2,5,163,2238
2,5,164,1852
2,5,165,2192
2,5,166,1959
2,5,167,1828
2,5,168,1783
2,5,169,2207
2,5,170,1950
2,5,171,1711
2,5,172,1915
2,5,173,1710
2,5,174,1703
2,5,175,1618
2,5,176,2044
2,5,177,2114
2,5,178,1766
2,5,179,1831
2,5,180,2123
2,5,181,1532
2,5,182,1773
2,5,183,1754
2,5,184,1933
2,5,185,2200
2,5,186,1551
2,5,187,2161
2,5,188,1943
2,5,189,1967
2,5,190,2247
2,5,191,1617
2,5,192,1730
2,5,193,1695
2,5,194,1876
2,5,195,1961
2,5,196,2073
2,5,197,1560
2,5,198,1844
2,5,199,2222
2,5,200,1872
2,5,201,2141
2,5,202,1605
2,5,203,1740
2,5,204,2079
2,5,205,1992
2,5,206,1857
2,5,207,2028
2,5,208,2106
2,5,209,2202
2,5,210,1855
2,5,211,2008
2,5,212,1810
2,5,213,2225
2,5,214,1885
2,5,215,1832
2,5,216,2234
2,5,217,1521
2,5,218,1772
2,5,219,2157
2,5,220,1863
2,5,221,1785
2,5,222,1967
2,5,223,1828
2,5,224,1770
2,5,225,1722
2,5,226,1758
2,5,227,2222
2,5,228,2249
2,5,229,1595
2,5,230,2079
2,5,231,2020
2,5,232,2000
2,5,233,1545
2,5,234,1728
2,5,235,2087
2,5,236,1897
2,5,237,1538
2,5,238,1920
2,5,239,2164
2,5,240,2188
2,5,241,2203
2,5,242,1921
2,5,243,1875
2,5,244,1706
2,5,245,2178
2,5,246,2128
2,5,247,2176
2,5,248,1692
2,5,249,1594
2,5,250,2051
2,5,251,2214
2,5,252,2217
2,5,253,1922
2,5,254,2008
2,5,255,1605
2,5,256,1729
2,5,257,1929
2,5,258,2189
2,5,259,1888
2,5,260,1970
2,5,261,1562
2,5,262,2253
2,5,263,1894
2,5,264,1642
2,5,265,1778
2,5,266,1910
2,5,267,1625
2,5,268,1669
2,5,269,2216
2,5,270,2183
2,5,271,1613
2,5,272,1732
2,5,273,2003
2,5,274,1717
2,5,275,1522
2,5,276,2053
2,5,277,1667
2,5,278,1767
2,5,279,1736
2,5,280,1636
2,5,281,1623
2,5,282,1630
2,5,283,2255
2,5,284,2072
2,5,285,2234
2,5,286,1954
2,5,287,1772
2,5,288,1645
2,5,289,1887
2,5,290,1895
2,5,291,2111
2,5,292,1922
2,5,293,1668
2,5,294,2139
2,5,295,1632
2,5,296,1922
2,5,297,1552
2,5,298,1801
2,5,299,2031
2,5,300,1625
2,5,301,1919
2,5,302,1930
2,5,303,2211
2,5,304,1875
2,5,305,1580
2,5,306,1631
2,5,307,1729
2,5,308,2127
2,5,309,1714
2,5,310,1983
2,5,311,1580
2,5,312,1674
2,5,313,1991
2,5,314,1595
2,5,315,2064
2,5,316,1861
2,5,317,1732
2,5,318,2184
2,5,319,2032
2,5,320,1569
2,5,321,2029
2,5,322,1671
2,5,323,2219
2,5,324,1637
2,5,325,1989
2,5,326,1704
2,5,327,2236
2,5,328,1767
2,5,329,1968
2,5,330,1618
2,5,331,1884
2,5,332,1983
2,5,333,2106
2,5,334,1943
2,5,335,2055
2,5,336,2173
2,5,337,1747
2,5,338,1779
2,5,339,1542
2,5,340,1941
2,5,341,2258
2,5,342,2079
2,5,343,2274
2,5,344,1865
2,5,345,2088
2,5,346,1643
2,5,347,1841
2,5,348,2009
2,5,349,1862
2,5,350,1543
2,5,351,1761
2,5,352,2034
2,5,353,1820
2,5,354,1861
2,5,355,2171
2,5,356,1725
2,5,357,1988
2,5,358,2163
2,5,359,2133
2,5,360,1701
2,5,361,1559
2,5,362,1730
2,5,363,1654
2,5,364,1541
2,5,365,1751
2,6,1,2722
2,6,2,2862
2,6,3,2568
2,6,4,2381
2,6,5,2775
2,6,6,2973
2,6,7,2911
2,6,8,3086
2,6,9,2445
2,6,10,2703
2,6,11,2688
2,6,12,2507
2,6,13,2901
2,6,14,2305
2,6,15,3030
2,6,16,2200
2,6,17,2579
2,6,18,2816
2,6,19,2618
2,6,20,2868
2,6,21,2202
2,6,22,3097
2,6,23,2244
2,6,24,2471
2,6,25,2477
2,6,26,2173
2,6,27,2262
2,6,28,3080
2,6,29,2998
2,6,30,2957
2,6,31,2904
2,6,32,2240
2,6,33,2483
2,6,34,2167
2,6,35,2225
2,6,36,2201
2,6,37,2375
2,6,38,2221
2,6,39,2178
2,6,40,2425
2,6,41,3023
2,6,42,2221
2,6,43,3223
2,6,44,2870
2,6,45,3096
2,6,46,2874
2,6,47,2999
2,6,48,2485
2,6,49,2438
2,6,50,2878
2,6,51,2768
2,6,52,2706
2,6,53,2351
2,6,54,2409
2,6,55,2754
2,6,56,2603
2,6,57,3200
2,6,58,2757
2,6,59,2626
2,6,60,3187
2,6,61,2259
2,6,62,2454
2,6,63,2534
2,6,64,3082
2,6,65,2988
2,6,66,2489
2,6,67,3102
2,6,68,2228
2,6,69,2693
2,6,70,2867
2,6,71,2497
2,6,72,2235
2,6,73,2438
2,6,74,2682
2,6,75,2504
2,6,76,2609
2,6,77,2261
2,6,78,2175
2,6,79,3108
2,6,80,2244
2,6,81,2476
2,6,82,2877
2,6,83,3072
2,6,84,2507
2,6,85,2864
2,6,86,2670
2,6,87,2215
2,6,88,2601
2,6,89,2192
2,6,90,3201
2,6,91,2983
2,6,92,2526
2,6,93,2414
2,6,94,2592
2,6,95,2501
2,6,96,2560
2,6,97,3152
2,6,98,2597
2,6,99,2961
2,6,100,2329
2,6,101,2736
2,6,102,2693
2,6,103,2799
2,6,104,2894
2,6,105,3090
2,6,106,2408
2,6,107,2572
2,6,108,2222
2,6,109,2834
2,6,110,3170
2,6,111,2588
2,6,112,3209
2,6,113,2806
2,6,114,2388
2,6,115,2732
2,6,116,2851
2,6,117,2880
2,6,118,2849
2,6,119,2365
2,6,120,2385
2,6,121,2421
2,6,122,2952
2,6,123,2699
2,6,124,2885
2,6,125,3023
2,6,126,2769
2,6,127,2669
2,6,128,2595
2,6,129,2739
2,6,130,2322
2,6,131,3009
2,6,132,3146
2,6,133,3037
2,6,134,3048
2,6,135,3056
2,6,136,2350
2,6,137,3235
2,6,138,2870
2,6,139,2615
2,6,140,3119
2,6,141,2789
2,6,142,3233
2,6,143,2972
2,6,144,2557
2,6,145,2962
2,6,146,2949
2,6,147,2498
2,6,148,3115
2,6,149,2312
2,6,150,2554
2,6,151,2847
2,6,152,2677
2,6,153,2892
2,6,154,3237
2,6,155,2244
2,6,156,2980
2,6,157,3043
2,6,158,2465
2,6,159,2436
2,6,160,2637
2,6,161,2585
2,6,162,2708
2,6,163,2389
2,6,164,2693
2,6,165,3038
2,6,166,3114
2,6,167,2880
2,6,168,2471
2,6,169,3103
2,6,170,2615
2,6,171,2410
2,6,172,2305
2,6,173,3199
2,6,174,2255
2,6,175,2732
2,6,176,2378
2,6,177,3098
2,6,178,2370
2,6,179,2955
2,6,180,2338
2,6,181,3173
2,6,182,2876
2,6,183,2608
2,6,184,3199
2,6,185,2726
2,6,186,2575
2,6,187,2335
2,6,188,2939
2,6,189,2804
2,6,190,2401
2,6,191,2430
2,6,192,2398
2,6,193,2696
2,6,194,2211
2,6,195,2472
2,6,196,2956
2,6,197,2831
2,6,198,3044
2,6,199,2964
2,6,200,2183
2,6,201,2775
2,6,202,2633
2,6,203,2550
2,6,204,3232
2,6,205,2870
2,6,206,2431
2,6,207,2735
2,6,208,2263
2,6,209,2965
2,6,210,2535
2,6,211,2342
2,6,212,2335
2,6,213,2176
2,6,214,3000
2,6,215,2947
2,6,216,2684
2,6,217,2490
2,6,218,2583
2,6,219,3115
2,6,220,2291
2,6,221,2192
2,6,222,2393
2,6,223,2722
2,6,224,2168
2,6,225,2273
2,6,226,2914
2,6,227,2644
2,6,228,3185
2,6,229,3144
2,6,230,2459
2,6,231,2568
2,6,232,3152
2,6,233,2786
2,6,234,2559
2,6,235,3024
2,6,236,3158
2,6,237,2887
2,6,238,2409
2,6,239,3045
2,6,240,2614
2,6,241,2914
2,6,242,2685
2,6,243,3176
2,6,244,2234
2,6,245,2328
2,6,246,2370
2,6,247,2399
2,6,248,2414
2,6,249,2325
2,6,250,2908
2,6,251,2396
2,6,252,2414
2,6,253,2373
2,6,254,2591
2,6,255,3195
2,6,256,2556
2,6,257,2481
2,6,258,2234
2,6,259,2541
2,6,260,2411
2,6,261,2984
2,6,262,2281
2,6,263,2315
2,6,264,2461
2,6,265,2471
2,6,266,3074
2,6,267,3015
2,6,268,2785
2,6,269,2472
2,6,270,2504
2,6,271,2800
2,6,272,2959
2,6,273,2575
2,6,274,2710
2,6,275,3119
2,6,276,2862
2,6,277,2738
2,6,278,2237
2,6,279,2350
2,6,280,2377
2,6,281,2833
2,6,282,2277
2,6,283,2191
2,6,284,2549
2,6,285,2936
2,6,286,2909
2,6,287,3016
2,6,288,2912
2,6,289,2822
2,6,290,2685
2,6,291,2385
2,6,292,2774
2,6,293,2848
2,6,294,2294
2,6,295,2770
2,6,296,2266
2,6,297,2751
2,6,298,2332
2,6,299,2289
2,6,300,2282
2,6,301,3144
2,6,302,2806
2,6,303,2430
2,6,304,2237
2,6,305,2739
2,6,306,2316
2,6,307,3001
2,6,308,2696
2,6,309,2945
2,6,310,2587
2,6,311,2919
2,6,312,2899
2,6,313,2766
2,6,314,3073
2,6,315,2789
2,6,316,2784
2,6,317,2493
2,6,318,3166
2,6,319,2719
2,6,320,2583
2,6,321,2745
2,6,322,2317
2,6,323,2446
2,6,324,2491
2,6,325,2716
2,6,326,2911
2,6,327,2470
2,6,328,2307
2,6,329,2764
2,6,330,3083
2,6,331,2612
2,6,332,2674
2,6,333,2472
2,6,334,3034
2,6,335,2290
2,6,336,2345
2,6,337,3240
2,6,338,2897
2,6,339,2752
2,6,340,3019
2,6,341,3237
2,6,342,2366
2,6,343,3015
2,6,344,2530
2,6,345,2950
2,6,346,2924
2,6,347,3238
2,6,348,2281
2,6,349,2162
2,6,350,2968
2,6,351,2774
2,6,352,2906
2,6,353,2974
2,6,354,2693
2,6,355,2545
2,6,356,2992
2,6,357,2571
2,6,358,2832
2,6,359,3125
2,6,360,2331
2,6,361,2170
2,6,362,2437
2,6,363,3021
2,6,364,2772
2,6,365,3182
2,7,1,1733
2,7,2,1541
2,7,3,1881
2,7,4,1807
2,7,5,1918
2,7,6,1814
2,7,7,1667
2,7,8,1548
2,7,9,1398
2,7,10,1569
2,7,11,1391
2,7,12,1652
2,7,13,1514
2,7,14,1838
2,7,15,1510
2,7,16,1415
2,7,17,1930
2,7,18,1401
2,7,19,1871
2,7,20,1992
2,7,21,1433
2,7,22,1741
2,7,23,1667
2,7,24,1903
2,7,25,1784
2,7,26,1549
2,7,27,1361
2,7,28,1688
2,7,29,1968
2,7,30,1976
2,7,31,1445
2,7,32,1945
2,7,33,1383
2,7,34,1423
2,7,35,2017
2,7,36,1623
2,7,37,1408
2,7,38,1680
2,7,39,1391
2,7,40,1371
2,7,41,1742
2,7,42,1504
2,7,43,1783
2,7,44,1588
2,7,45,1450
2,7,46,2029
2,7,47,1530
2,7,48,1402
2,7,49,1550
2,7,50,1531
2,7,51,1564
2,7,52,1602
2,7,53,1908
2,7,54,1401
2,7,55,1601
2,7,56,1431
2,7,57,2028
2,7,58,1458
2,7,59,1686
2,7,60,1686
2,7,61,1891
2,7,62,1545
2,7,63,1862
2,7,64,1378
2,7,65,1990
2,7,66,1427
2,7,67,1687
2,7,68,1478
2,7,69,1611
2,7,70,1797
2,7,71,1457
2,7,72,1557
2,7,73,1822
2,7,74,1934
2,7,75,1763
2,7,76,1716
2,7,77,1435
2,7,78,1460
2,7,79,2012
2,7,80,1362
2,7,81,1689
2,7,82,1874
2,7,83,1503
2,7,84,1673
2,7,85,1695
2,7,86,1537
2,7,87,1958
2,7,88,1989
2,7,89,1870
2,7,90,1366
2,7,91,1788
2,7,92,1518
2,7,93,1542
2,7,94,1485
2,7,95,1749
2,7,96,1664
2,7,97,1492
2,7,98,1994
2,7,99,1523
2,7,100,1890
2,7,101,1377
2,7,102,1485
2,7,103,1917
2,7,104,1725
2,7,105,1799
2,7,106,1652
2,7,107,1656
2,7,108,1445
2,7,109,1476
2,7,110,1985
2,7,111,1671
2,7,112,1681
2,7,113,1813
2,7,114,1370
2,7,115,1722
2,7,116,1962
2,7,117,1644
2,7,118,1641
2,7,119,1668
2,7,120,1941
2,7,121,1775
2,7,122,1868
2,7,123,1848
2,7,124,1395
2,7,125,2024
2,7,126,1840
2,7,127,1754
2,7,128,1391
2,7,129,1984
2,7,130,1679
2,7,131,1980
2,7,132,1645
2,7,133,1753
2,7,134,1968
2,7,135,1673
2,7,136,1482
2,7,137,1649
2,7,138,1620
2,7,139,1857
2,7,140,1932
2,7,141,1368
2,7,142,1696
2,7,143,1542
2,7,144,1472
2,7,145,1813
2,7,146,1928
2,7,147,1730
2,7,148,1492
2,7,149,1871
2,7,150,1715
2,7,151,1907
2,7,152,2016
2,7,153,1645
2,7,154,1577
2,7,155,1552
2,7,156,1830
2,7,157,2021
2,7,158,1554
2,7,159,1674
2,7,160,1752
2,7,161,2009
2,7,162,1528
2,7,163,2014
2,7,164,1716
2,7,165,1855
2,7,166,1891
2,7,167,1472
2,7,168,2023
2,7,169,2024
2,7,170,1949
2,7,171,1933
2,7,172,1582
2,7,173,1939
2,7,174,1964
2,7,175,1541
2,7,176,1476
2,7,177,1875
2,7,178,1753
2,7,179,1433
2,7,180,1632
2,7,181,1586
2,7,182,1809
2,7,183,1646
2,7,184,1801
2,7,185,1904
2,7,186,1841
2,7,187,1780
2,7,188,1976
2,7,189,1528
2,7,190,1705
2,7,191,1874
2,7,192,1512
2,7,193,1504
2,7,194,1825
2,7,195,1891
2,7,196,1963
2,7,197,1665
2,7,198,1847
2,7,199,1476
2,7,200,1574
2,7,201,1790
2,7,202,1461
2,7,203,2010
2,7,204,1447
2,7,205,1888
2,7,206,1577
2,7,207,1858
2,7,208,1635
2,7,209,1868
2,7,210,1972
2,7,211,1765
2,7,212,1471
2,7,213,2007
2,7,214,1722
2,7,215,1523
2,7,216,1638
2,7,217,1850
2,7,218,1996
2,7,219,1976
2,7,220,1455
2,7,221,1953
2,7,222,1761
2,7,223,1639
2,7,224,1676
2,7,225,1900
2,7,226,1934
2,7,227,1807
2,7,228,1400
2,7,229,1910
2,7,230,1378
2,7,231,1624
2,7,232,1662
2,7,233,1704
2,7,234,1534
2,7,235,1645
2,7,236,1895
2,7,237,1544
2,7,238,1913
2,7,239,1369
2,7,240,1457
2,7,241,1989
2,7,242,1680
2,7,243,1395
2,7,244,1775
2,7,245,1670
2,7,246,1420
2,7,247,1597
2,7,248,1778
2,7,249,1787
2,7,250,1963
2,7,251,1695
2,7,252,1431
2,7,253,1437
2,7,254,1643
2,7,255,1486
2,7,256,1986
2,7,257,1504
2,7,258,1616
2,7,259,1708
2,7,260,1585
2,7,261,1812
2,7,262,1772
2,7,263,1999
2,7,264,1926
2,7,265,1770
2,7,266,1664
2,7,267,1778
2,7,268,1784
2,7,269,1543
2,7,270,1481
2,7,271,1713
2,7,272,1569
2,7,273,1622
2,7,274,1361
2,7,275,1824
2,7,276,1399
2,7,277,1860
2,7,278,1501
2,7,279,1472
2,7,280,1768
2,7,281,2029
2,7,282,1647
2,7,283,1951
2,7,284,1402
2,7,285,1706
2,7,286,1824
2,7,287,1615
2,7,288,1448
2,7,289,1370
2,7,290,1623
2,7,291,1865
2,7,292,2034
2,7,293,1675
2,7,294,1561
2,7,295,1596
2,7,296,1423
2,7,297,1666
2,7,298,1786
2,7,299,1784
2,7,300,1369
2,7,301,1791
2,7,302,1813
2,7,303,1701
2,7,304,2003
2,7,305,1535
2,7,306,1939
2,7,307,1478
2,7,308,1538
2,7,309,1499
2,7,310,1962
2,7,311,1900
2,7,312,1666
2,7,313,1617
2,7,314,1369
2,7,315,1837
2,7,316,2016
2,7,317,1889
2,7,318,1518
2,7,319,1540
2,7,320,1648
2,7,321,1637
2,7,322,1518
2,7,323,1898
2,7,324,1895
2,7,325,1840
2,7,326,1363
2,7,327,1984
2,7,328,1590
2,7,329,1380
2,7,330,1793
2,7,331,1862
2,7,332,1816
2,7,333,1626
2,7,334,1946
2,7,335,1602
2,7,336,1726
2,7,337,1987
2,7,338,1855
2,7,339,1424
2,7,340,1888
2,7,341,1973
2,7,342,1921
2,7,343,1684
2,7,344,1921
2,7,345,1411
2,7,346,1533
2,7,347,1949
2,7,348,1388
2,7,349,1631
2,7,350,1945
2,7,351,1663
2,7,352,1418
2,7,353,1672
2,7,354,1858
2,7,355,1575
2,7,356,1976
2,7,357,2000
2,7,358,1474
2,7,359,1424
2,7,360,1564
2,7,361,1679
2,7,362,1467
2,7,363,1524
2,7,364,1995
2,7,365,1846
3,1,1,2162
3,1,2,2236
3,1,3,2591
3,1,4,2274
3,1,5,2685
3,1,6,2484
3,1,7,2257
3,1,8,2071
3,1,9,1921
3,1,10,2288
3,1,11,2310
3,1,12,2269
3,1,13,2690
3,1,14,2012
3,1,15,2030
3,1,16,2144
3,1,17,2413
3,1,18,2617
3,1,19,2788
3,1,20,2176
3,1,21,2043
3,1,22,2409
3,1,23,2208
3,1,24,2865
3,1,25,1958
3,1,26,2103
3,1,27,2643
